0	0	0	0	0	0	0	
0	0.465422	0	-0.782462	0	0	0	
0	0.892109	0	-1.49972	0	0	0	
0	1.28225	0	-2.155	0	0	0	
0	1.63798	0	-2.75156	0	0	0	
0	1.9613	0	-3.29244	0	0	0	
0	2.25413	0	-3.78066	0	0	0	
0	2.51835	0	-4.21918	0	0	0	
0	2.75569	0	-4.61074	0	0	0	
0	2.9678	0	-4.95806	0	0	0	
0	3.15629	0	-5.26376	0	0	0	
0	3.32267	0	-5.53035	0	0	0	
0	3.46837	0	-5.76026	0	0	0	
0	3.59476	0	-5.95579	0	0	0	
0	3.70316	0	-6.11918	0	0	0	
0	3.79477	0	-6.25254	0	0	0	
0	3.87078	0	-6.35791	0	0	0	
0	3.9323	0	-6.43726	0	0	0	
0	3.98038	0	-6.49242	0	0	0	
0	4.01601	0	-6.52519	0	0	0	
0	4.04014	0	-6.53725	0	0	0	
0	4.05363	0	-6.53017	0	0	0	
0	4.05736	0	-6.50554	0	0	0	
0	4.05212	0	-6.4648	0	0	0	
0	4.03866	0	-6.40932	0	0	0	
0	4.01769	0	-6.34042	0	0	0	
0	3.98989	0	-6.25932	0	0	0	
0	3.95588	0	-6.1672	0	0	0	
0	3.91624	0	-6.06516	0	0	0	
0	3.87155	0	-5.95425	0	0	0	
0	3.82232	0	-5.83546	0	0	0	
0	3.76904	0	-5.7097	0	0	0	
0	3.71218	0	-5.57785	0	0	0	
0	3.65215	0	-5.44072	0	0	0	
0	3.58937	0	-5.29907	0	0	0	
0	3.5242	0	-5.15363	0	0	0	
0	3.457	0	-5.00505	0	0	0	
0	3.3881	0	-4.85396	0	0	0	
0	3.31779	0	-4.70093	0	0	0	
0	3.24635	0	-4.5465	0	0	0	
0	3.17404	0	-4.39117	0	0	0	
0	3.10111	0	-4.2354	0	0	0	
0	3.02778	0	-4.07963	0	0	0	
0	2.95426	0	-3.92424	0	0	0	
0	2.88074	0	-3.76961	0	0	0	
0	2.80738	0	-3.61606	0	0	0	
0	2.73435	0	-3.46389	0	0	0	
0	2.66179	0	-3.31337	0	0	0	
0	2.58984	0	-3.16477	0	0	0	
0	2.51861	0	-3.0183	0	0	0	
0	2.44821	0	-2.87416	0	0	0	
0	2.37875	0	-2.73255	0	0	0	
0	2.3103	0	-2.59362	0	0	0	
0	2.24294	0	-2.45752	0	0	0	
0	2.17676	0	-2.3244	0	0	0	
0	2.11182	0	-2.19436	0	0	0	
0	2.04816	0	-2.06751	0	0	0	
